seq_id	clans	has_samases	has_ocrs	has_stpks	has_T3p0.6	has_T7p0.4	has_T7p0.6B	has_T3p0.65	has_T7p0.6A	has_T7p0.5	has_adgs	has_htgs
MN176573.1	frozenset({'1423_mono', '14_clan', '17_clan', '12_clan', '1_clan, 6_clan, 9_clan', '122_clan', '46_clan', '19_clan', '5_clan', '103_clan', '93_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN176574.1	frozenset({'1_clan, 6_clan, 9_clan', '33_clan', '18_clan', '15_clan', '79_clan', '175_clan', '4_clan, 8_clan'})	False	True	False	True	False	False	True	False	False	True	True
MN184885.1	frozenset({'22_clan, 25_clan, 52_clan', '15_clan, 18_clan', '8_clan', '1_clan, 6_clan, 9_clan', '996_mono', '1500_mono', 'outlier: 21_clan'})	True	False	True	False	False	False	False	False	False	True	True
MN218775.2	frozenset({'2002_mono', '1_clan, 6_clan, 9_clan', '412_pair', '33_clan', '15_clan', '21_clan', '171_clan', '63_clan'})	False	True	False	True	False	False	False	False	False	True	True
MN252582.1	frozenset({'1330_mono', '22_clan, 25_clan, 52_clan', '1_clan, 6_clan, 9_clan', '94_clan', '15_clan', '4_clan, 8_clan'})	True	False	False	True	False	True	False	False	False	True	True
MN270887.1	frozenset({'3_clan', '14_clan', '95_clan', '88_clan', '354_pair', '409_pair', '1_clan, 6_clan, 9_clan', '300_pair', '1303_mono', '5_clan', '228_pair', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN270889.1	frozenset({'138_clan', '23_clan', '1930_mono', '2571_mono', '1598_mono', '2036_mono', '2761_mono', '1686_mono', '667_mono', '383_pair', '1154_mono', '1_clan, 6_clan, 9_clan', '1630_mono', '332_pair', '2_clan', '2643_mono', '215_pair', '1776_mono'})	False	False	False	False	False	False	False	False	False	False	False
MN271656.1	frozenset({'3_clan', '14_clan', '95_clan', '88_clan', '1861_mono', '409_pair', '354_pair', '300_pair', '1_clan, 6_clan, 9_clan', '2764_mono', '1303_mono', '5_clan', '228_pair', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN294712.1	frozenset({'1351_mono', '17_clan', '14_clan', '1_clan, 6_clan, 9_clan', '367_pair', '734_mono', '558_mono', '5_clan', '38_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN327636.1	frozenset({'20_clan', '22_clan, 25_clan, 52_clan', '13_clan', '17_clan', '339_pair', '1_clan, 6_clan, 9_clan', '15_clan', '380_pair', '4_clan, 8_clan', '2714_mono', '282_pair'})	True	True	False	True	True	False	False	False	False	True	True
MN380459.1	frozenset({'1327_mono', '14_clan', '12_clan', '95_clan', '122_clan', '1_clan, 6_clan, 9_clan', '46_clan', '80_clan', '5_clan', '103_clan', '82_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN384978.1	frozenset({'2448_mono', '285_pair', '1_clan', '2313_mono', 'outlier: 1_clan', '33_clan', '397_pair', '66_clan', '150_clan', '650_mono'})	False	True	False	False	False	False	False	False	False	True	False
MN414250.1	frozenset({'1_clan, 6_clan, 9_clan', '33_clan', '15_clan', '21_clan', '63_clan'})	False	True	False	True	False	False	False	False	False	True	True
MN433707.1	frozenset({'1351_mono', '14_clan', '1_clan, 6_clan, 9_clan', '734_mono', '351_pair', '2385_mono', '558_mono', '5_clan', '38_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN434093.1	frozenset({'22_clan, 25_clan, 52_clan', 'outlier: 79_clan', '1_clan, 6_clan, 9_clan', '15_clan', '18_clan', '116_clan', '4_clan, 8_clan'})	True	False	False	True	False	False	False	False	False	True	True
MN450150.1	frozenset({'22_clan, 25_clan, 52_clan', '1270_mono', '8_clan', '1_clan, 6_clan, 9_clan', '15_clan', '79_clan'})	True	False	True	True	False	False	True	False	False	True	True
MN478375.1	frozenset({'169_clan', '172_clan', '1_clan, 6_clan, 9_clan', '10_clan', '5_clan', '28_clan', '26_clan', '1905_mono'})	False	False	False	False	False	False	False	False	False	False	False
MN478376.1	frozenset({'2434_mono', '411_pair', '1_clan', '414_pair', '2230_mono', '15_clan', '731_mono', '986_mono', '290_pair', '108_clan', '1080_mono', '2578_mono', '134_clan', '2028_mono', '223_pair', '179_clan', '64_clan', '285_pair', '184_clan'})	False	False	False	True	False	False	False	False	False	False	True
MN481365.1	frozenset({'outlier: 48_clan', '20_clan', '31_clan', '1_clan, 6_clan, 9_clan', '1210_mono', '33_clan', '4_clan, 8_clan'})	False	True	False	False	True	False	False	True	False	True	True
MN497414.1	frozenset({'1351_mono', '14_clan', '1_clan, 6_clan, 9_clan', '2385_mono', '1661_mono', '5_clan', '38_clan', '476_mono', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN509793.1	frozenset({'14_clan', '95_clan', '2409_mono', '1_clan, 6_clan, 9_clan', '2407_mono', '2393_mono', '1625_mono', '46_clan', '1255_mono', '5_clan', '1521_mono', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN510331.1	frozenset({'1_clan, 6_clan, 9_clan', '73_clan', '412_pair', '284_pair', '33_clan', '15_clan', '21_clan', '63_clan'})	False	True	False	True	False	False	False	False	False	True	True
MN604238.1	frozenset({'1351_mono', '17_clan', '14_clan', '1_clan, 6_clan, 9_clan', '2385_mono', '558_mono', '5_clan', '38_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN604239.1	frozenset({'1351_mono', '14_clan', '1_clan, 6_clan, 9_clan', '734_mono', '2385_mono', '558_mono', '30_clan', '5_clan', '38_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN614471.1	frozenset({'1351_mono', '14_clan', '1_clan, 6_clan, 9_clan', '734_mono', '351_pair', '2385_mono', '558_mono', '5_clan', '38_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN651570.1	frozenset({'1351_mono', '14_clan', '1_clan, 6_clan, 9_clan', '351_pair', '2385_mono', '558_mono', '30_clan', '2040_mono', '5_clan', '38_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN685189.2	frozenset({'138_clan', '2571_mono', '17_clan', '1598_mono', '2036_mono', '1_clan, 6_clan, 9_clan', '383_pair', '907_mono', '1630_mono', '332_pair', '2_clan', '2503_mono', '1526_mono', '459_mono', '215_pair', '1776_mono'})	False	False	False	False	False	False	False	False	False	False	False
MN685190.2	frozenset({'138_clan', '2571_mono', '17_clan', '1598_mono', '2036_mono', '1_clan, 6_clan, 9_clan', '383_pair', '907_mono', '1630_mono', '332_pair', '2_clan', '2503_mono', '1526_mono', '459_mono', '215_pair', '1776_mono'})	False	False	False	False	False	False	False	False	False	False	False
MN715150.2	frozenset({'453_mono', '17_clan', '1_clan, 6_clan, 9_clan', '73_clan', '15_clan', '21_clan', '63_clan', '68_clan', '2452_mono', '171_clan', '559_mono'})	False	False	False	True	False	False	False	False	False	False	True
MN729596.1	frozenset({'2293_mono', '143_clan', '1_clan, 6_clan, 9_clan', '70_clan', '154_clan', '78_clan', '54_clan', '256_pair', '27_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN729597.1	frozenset({'2293_mono', '143_clan', '1_clan, 6_clan, 9_clan', '70_clan', '154_clan', '78_clan', '54_clan', '256_pair', '27_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN794000.1	frozenset({'93_clan', '1911_mono', '17_clan', '14_clan', '95_clan', '12_clan', '122_clan', '1_clan, 6_clan, 9_clan', '46_clan', '19_clan', '5_clan', '103_clan', '82_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN794001.1	frozenset({'93_clan', '1911_mono', '17_clan', '14_clan', '95_clan', '12_clan', '122_clan', '1_clan, 6_clan, 9_clan', '46_clan', '19_clan', '5_clan', '103_clan', '82_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN794002.1	frozenset({'93_clan', '17_clan', '14_clan', '95_clan', '12_clan', '122_clan', '1_clan, 6_clan, 9_clan', '46_clan', '103_clan', '5_clan', '1911_mono', '82_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN794003.1	frozenset({'1327_mono', '93_clan', '1911_mono', '17_clan', '14_clan', '95_clan', '12_clan', '122_clan', '1_clan, 6_clan, 9_clan', '46_clan', '80_clan', '5_clan', '103_clan', '82_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN807240.1	frozenset({'285_pair', '171_clan', '1_clan', '8_clan', '1107_mono', '305_pair', '1719_mono', '1543_mono', '52_clan'})	True	False	True	False	False	False	False	False	False	True	True
MN807295.1	frozenset({'1351_mono', '14_clan', '1_clan, 6_clan, 9_clan', '734_mono', '351_pair', '2385_mono', '558_mono', '5_clan', '38_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN844877.1	frozenset({'172_clan', '14_clan', '117_clan', '1_clan, 6_clan, 9_clan', '30_clan', '5_clan', '28_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN850568.1	frozenset({'3_clan', '381_pair', '14_clan', '88_clan', '1_clan, 6_clan, 9_clan', '5_clan', '246_pair', '101_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN850570.1	frozenset({'381_pair', '3_clan', '14_clan', '1701_mono', '88_clan', '1_clan, 6_clan, 9_clan', '5_clan', '246_pair', '101_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN850583.1	frozenset({'3_clan', '381_pair', '14_clan', '88_clan', '1_clan, 6_clan, 9_clan', '30_clan', '5_clan', '246_pair', '101_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN850592.1	frozenset({'381_pair', '3_clan', '14_clan', '88_clan', '1_clan, 6_clan, 9_clan', '5_clan', '246_pair', '101_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN850608.1	frozenset({'3_clan', '381_pair', '14_clan', '1701_mono', '88_clan', '1_clan, 6_clan, 9_clan', '5_clan', '246_pair', '101_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN850617.1	frozenset({'381_pair', '3_clan', '14_clan', '88_clan', '1_clan, 6_clan, 9_clan', '30_clan', '5_clan', '246_pair', '101_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN850624.1	frozenset({'381_pair', '3_clan', '14_clan', '88_clan', '1_clan, 6_clan, 9_clan', '5_clan', '246_pair', '101_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN850625.1	frozenset({'381_pair', '3_clan', '14_clan', '1701_mono', '88_clan', '1_clan, 6_clan, 9_clan', '434_pair', '5_clan', '101_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN855727.1	frozenset({'14_clan', '12_clan', '122_clan', '1_clan, 6_clan, 9_clan', '2764_mono', '812_mono'})	False	False	False	False	False	False	False	False	False	False	False
MN855769.1	frozenset({'2609_mono', '285_pair', '1982_mono', '1_clan', '1101_mono', '671_mono', '33_clan', '15_clan', '2168_mono', '658_mono', '290_pair', '134_clan', '64_clan'})	False	True	False	True	False	False	False	False	False	True	True
MN855772.1	frozenset({'285_pair', '998_mono', '1_clan', '1304_mono', '414_pair', '412_pair', '15_clan', '929_mono', '844_mono', '2173_mono', '69_clan', '1615_mono', '1612_mono', '2701_mono'})	False	False	False	True	False	False	False	False	False	False	True
MN855776.1	frozenset({'22_clan, 25_clan, 52_clan', '8_clan', '1_clan, 6_clan, 9_clan', '15_clan', '61_clan'})	True	False	True	True	False	False	False	False	False	True	True
MN855780.1	frozenset({'2615_mono', '22_clan, 25_clan, 52_clan', '1_clan, 6_clan, 9_clan', '1162_mono', '15_clan', '61_clan', '1064_mono'})	True	False	False	True	False	False	False	False	False	True	True
MN855791.1	frozenset({'756_mono', '14_clan', '12_clan', '95_clan', '354_pair', '1_clan, 6_clan, 9_clan', '409_pair', '300_pair', '5_clan', '228_pair', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN855799.1	frozenset({'285_pair', '45_clan, 108_clan', '1_clan', '1101_mono', '223_pair', '15_clan', '986_mono', '116_clan', '69_clan', '290_pair', '64_clan'})	False	False	False	True	False	False	False	False	False	False	True
MN855859.1	frozenset({'22_clan, 25_clan, 52_clan', '8_clan', '1_clan, 6_clan, 9_clan', '363_pair', '18_clan', '15_clan', '465_mono'})	True	False	True	True	False	False	False	False	False	True	True
MN857473.1	frozenset({'1840_mono', '1_clan, 6_clan, 9_clan', '2_clan', '1997_mono', '2016_mono'})	False	False	False	False	False	False	False	False	False	False	False
MN901924.1	frozenset({'3_clan', '172_clan', '14_clan', '1_clan, 6_clan, 9_clan', '173_clan', '147_clan', '30_clan', '5_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN988466.1	frozenset({'14_clan', '1_clan, 6_clan, 9_clan', '141_clan', '447_mono', '30_clan', '5_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN988488.1	frozenset({'14_clan', '1_clan, 6_clan, 9_clan', '141_clan', '447_mono', '30_clan', '5_clan', '310_pair', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN988492.1	frozenset({'1571_mono', '14_clan', '606_mono', '1_clan, 6_clan, 9_clan', '2122_mono', '439_mono', '30_clan', '5_clan', '310_pair', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN988528.1	frozenset({'14_clan', '606_mono', '535_mono', '1_clan, 6_clan, 9_clan', '2122_mono', '247_pair', '30_clan', '5_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN988529.1	frozenset({'798_mono', '14_clan', '606_mono', '1_clan, 6_clan, 9_clan', '1339_mono', '247_pair', '30_clan', '5_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MN988539.1	frozenset({'1360_mono', '23_clan', '1156_mono', '1_clan, 6_clan, 9_clan', '2790_mono', '852_mono', '2207_mono', '2_clan'})	False	False	False	False	False	False	False	False	False	False	False
MT090077.2	frozenset({'1327_mono', '1423_mono', '93_clan', '1911_mono', '14_clan', '12_clan', '95_clan', '122_clan', '1_clan, 6_clan, 9_clan', '46_clan', '80_clan', '5_clan', '103_clan', '82_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MT094430.1	frozenset({'2595_mono', '26_clan', '14_clan', '95_clan', '1_clan, 6_clan, 9_clan', '99_clan', '30_clan', '5_clan', '29_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MT104465.1	frozenset({'389_pair', '158_clan', '13_clan', '1_clan, 6_clan, 9_clan', '202_pair', '97_clan', '619_mono', '2200_mono', '125_clan', '380_pair', '53_clan, 67_clan', '256_pair', '282_pair'})	False	False	False	False	False	False	False	False	False	False	False
MT104466.1	frozenset({'158_clan', '143_clan', '13_clan', '1_clan, 6_clan, 9_clan', '2746_mono', '70_clan', '154_clan', '78_clan', '97_clan', '53_clan, 67_clan', '54_clan', '390_pair', '256_pair', '941_mono', '27_clan'})	False	False	False	False	False	False	False	False	False	False	False
MT104467.1	frozenset({'285_pair', '1_clan', '1101_mono', '64_clan', '15_clan', '2671_mono', '662_mono', '1247_mono', '69_clan', '290_pair', '1448_mono', '45_clan'})	False	False	False	True	False	False	False	False	False	False	True
MT104468.1	frozenset({'1487_mono', '3_clan', '172_clan', '14_clan', '1_clan, 6_clan, 9_clan', '99_clan', '2053_mono', '30_clan', '5_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MT178448.1	frozenset({'2491_mono', '937_mono', '2367_mono', '2019_mono', '14_clan', '1_clan, 6_clan, 9_clan', '1783_mono', '46_clan', '5_clan', '38_clan', '2471_mono', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MT197175.1	frozenset({'1327_mono', '1423_mono', '93_clan', '1911_mono', '14_clan', '12_clan', '122_clan', '1_clan, 6_clan, 9_clan', '46_clan', '2764_mono', '80_clan', '5_clan', '103_clan', '82_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MT197176.1	frozenset({'1423_mono', '3_clan', '1911_mono', '14_clan', '88_clan', '122_clan', '1_clan, 6_clan, 9_clan', '46_clan', '2764_mono', '5_clan', '103_clan', '93_clan'})	False	False	False	False	False	False	False	False	False	False	False
MT227925.1	frozenset({'1112_mono', '1800_mono', '2422_mono', '1_clan', '13_clan', '177_clan', '682_mono', '843_mono', '1918_mono', '1249_mono', '1477_mono'})	False	False	False	False	False	False	False	False	False	False	False
MT259468.1	frozenset({'17_clan', '14_clan', '12_clan', '1_clan, 6_clan, 9_clan', '379_pair', '2544_mono', '1433_mono', '30_clan', '457_mono', '5_clan', '364_pair', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MT263719.1	frozenset({'1351_mono', '14_clan', '1_clan, 6_clan, 9_clan', '351_pair', '2385_mono', '558_mono', '30_clan', '5_clan', '38_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MT350293.1	frozenset({'outlier: 48_clan', '2002_mono', '31_clan', '1_clan, 6_clan, 9_clan', '33_clan', '18_clan', '179_clan', '48_clan', '4_clan, 8_clan'})	False	True	False	False	False	False	False	True	True	True	True
MT354570.1	frozenset({'1487_mono', '1988_mono', '172_clan', '14_clan', '1_clan, 6_clan, 9_clan', '99_clan', '2053_mono', '30_clan', '5_clan', '29_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
MT374859.1	frozenset({'4_clan, 8_clan', '272_pair', '2322_mono', '1_clan, 6_clan, 9_clan'})	False	False	False	False	False	False	False	False	False	False	False
MT375520.1	frozenset({'23_clan', '230_pair', '2805_mono', '547_mono', '1_clan, 6_clan, 9_clan', '401_pair', '353_pair', '106_clan', '948_mono', '2_clan', '2754_mono', '1724_mono', '505_mono', '1775_mono'})	False	False	False	False	False	False	False	False	False	False	False
MT375521.1	frozenset({'206_pair', '1199_mono', '2381_mono', '1_clan, 6_clan, 9_clan', '2617_mono', '313_pair', '1398_mono', '2233_mono', '1908_mono', '2449_mono'})	False	False	False	False	False	False	False	False	False	False	False
MT375528.1	frozenset({'1560_mono', '23_clan', '1_clan', '2805_mono', '771_mono', '91_clan', '694_mono', '313_pair', '2_clan', '148_clan', '1735_mono', '691_mono', '1359_mono'})	False	False	False	False	False	False	False	False	False	False	False
